id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
JCyryMxib1fzoOcf97imug,jollibee-tukwila,Jollibee,https://s3-media3.fl.yelpcdn.com/bphoto/kv8s1-tOifyUIH0n2CNwpA/o.jpg,False,https://www.yelp.com/biz/jollibee-tukwila?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,571,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.5,"{'latitude': 47.45946159886154, 'longitude': -122.25575421357914}",['delivery'],$$,"{'address1': '1374 Southcenter Mall', 'address2': '', 'address3': '', 'city': 'Tukwila', 'zip_code': '98188', 'country': 'US', 'state': 'WA', 'display_address': ['1374 Southcenter Mall', 'Tukwila, WA 98188']}",+12062484240,(206) 248-4240,18098.467598353684
0n2hsrkR3Si8Xdpg2AtpHA,tokyo-stop-teriyaki-bellevue,Tokyo Stop Teriyaki,https://s3-media1.fl.yelpcdn.com/bphoto/WoZF7d0vgXcPHfo6RIzj-g/o.jpg,False,https://www.yelp.com/biz/tokyo-stop-teriyaki-bellevue?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,156,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 47.59705, 'longitude': -122.15001}","['delivery', 'pickup']",$,"{'address1': '1504 145th Pl SE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['1504 145th Pl SE', 'Bellevue, WA 98007']}",+14256533577,(425) 653-3577,13645.485485667288
XKl3GOJPn1bJ7Yt6GXsWrQ,u-lin-asian-bistro-lynnwood-7,U Lin Asian Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/W06mfjrJ8Bz0Vc5zvlUtIQ/o.jpg,False,https://www.yelp.com/biz/u-lin-asian-bistro-lynnwood-7?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,289,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",3.5,"{'latitude': 47.8490287, 'longitude': -122.2486041}","['delivery', 'pickup']",$$,"{'address1': '1120 164th St SW', 'address2': 'Ste F', 'address3': '', 'city': 'Lynnwood', 'zip_code': '98087', 'country': 'US', 'state': 'WA', 'display_address': ['1120 164th St SW', 'Ste F', 'Lynnwood, WA 98087']}",+14259673813,(425) 967-3813,26800.214174214034
ETNgc0_89CJL47frkQUpog,pho-an-seattle,Pho An,https://s3-media4.fl.yelpcdn.com/bphoto/Gex6FgFSnKhH7H4NwqUeNA/o.jpg,False,https://www.yelp.com/biz/pho-an-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,497,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.7200393676758, 'longitude': -122.294563293457}","['delivery', 'pickup']",$,"{'address1': '12526 Lake City Way NE', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98125', 'country': 'US', 'state': 'WA', 'display_address': ['12526 Lake City Way NE', 'Seattle, WA 98125']}",+12063623439,(206) 362-3439,12052.46755732088
HI4WF1OjgROk5HyAgFsriw,terifresh-maple-valley-2,TeriFresh,https://s3-media3.fl.yelpcdn.com/bphoto/56DcCTvPd_jzf2qR6nb2qw/o.jpg,False,https://www.yelp.com/biz/terifresh-maple-valley-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,161,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 47.36316, 'longitude': -122.02017}",['pickup'],$,"{'address1': '26636 Maple Valley-Black Diamond Rd SE', 'address2': 'Ste H300', 'address3': '', 'city': 'Maple Valley', 'zip_code': '98038', 'country': 'US', 'state': 'WA', 'display_address': ['26636 Maple Valley-Black Diamond Rd SE', 'Ste H300', 'Maple Valley, WA 98038']}",+14255690181,(425) 569-0181,36382.880562559214
Ql77-WmjVF2K_lApp6rpBg,edo-sushi-and-sake-lynnwood,Edo Sushi and Sake,https://s3-media3.fl.yelpcdn.com/bphoto/Mg8uOJcdjvsqUhkxyuiH8w/o.jpg,False,https://www.yelp.com/biz/edo-sushi-and-sake-lynnwood?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,87,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 47.82236, 'longitude': -122.2827}","['delivery', 'pickup']",$$,"{'address1': '19400 36th Ave W', 'address2': 'Ste 101', 'address3': None, 'city': 'Lynnwood', 'zip_code': '98036', 'country': 'US', 'state': 'WA', 'display_address': ['19400 36th Ave W', 'Ste 101', 'Lynnwood, WA 98036']}",,,23436.214057152672
MjwgOLswgExFMn6h83GVaA,l-l-teriyaki-and-pho-seattle-4,L L Teriyaki & Pho,https://s3-media3.fl.yelpcdn.com/bphoto/HENmRifhiMoJvSejpGnAQQ/o.jpg,False,https://www.yelp.com/biz/l-l-teriyaki-and-pho-seattle-4?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,12,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 47.57435, 'longitude': -122.29469}",[],,"{'address1': '3224 Rainier Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['3224 Rainier Ave S', 'Seattle, WA 98144']}",+12067227278,(206) 722-7278,5174.065858153245
mFK1hCZh1LtKyCJeI0hupQ,teriyaki-and-more-bellevue-3,Teriyaki & More,https://s3-media4.fl.yelpcdn.com/bphoto/-kslUYVQ8s0q8VPy_zQwpw/o.jpg,False,https://www.yelp.com/biz/teriyaki-and-more-bellevue-3?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,319,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.581639, 'longitude': -122.139377}","['delivery', 'pickup']",$$,"{'address1': '3080 148th Ave SE', 'address2': 'Ste 101', 'address3': None, 'city': 'Bellevue', 'zip_code': '98007', 'country': 'US', 'state': 'WA', 'display_address': ['3080 148th Ave SE', 'Ste 101', 'Bellevue, WA 98007']}",+14256432040,(425) 643-2040,14748.975410454566
xhSqrrSnki6_fonyTlxT9Q,i-luv-tofu-and-more-lynnwood,I Luv Tofu & More,https://s3-media2.fl.yelpcdn.com/bphoto/ajU1wupI8QrVolY78Lfu4A/o.jpg,False,https://www.yelp.com/biz/i-luv-tofu-and-more-lynnwood?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,24,"[{'alias': 'korean', 'title': 'Korean'}]",3.5,"{'latitude': 47.8330128682535, 'longitude': -122.276848934452}",['delivery'],,"{'address1': '3301 184th St SW', 'address2': '', 'address3': None, 'city': 'Lynnwood', 'zip_code': '98037', 'country': 'US', 'state': 'WA', 'display_address': ['3301 184th St SW', 'Lynnwood, WA 98037']}",,,24641.55319208213
oIkLnpTtjiMoyQhGRw04jg,sunny-teriyaki-tukwila,Sunny Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/4XGrKDFonhGXX1sGZG8GdA/o.jpg,False,https://www.yelp.com/biz/sunny-teriyaki-tukwila?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,158,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 47.48565, 'longitude': -122.27272}","['delivery', 'pickup']",$,"{'address1': '13038 Interurban Ave S', 'address2': 'Ste 130', 'address3': '', 'city': 'Tukwila', 'zip_code': '98169', 'country': 'US', 'state': 'WA', 'display_address': ['13038 Interurban Ave S', 'Ste 130', 'Tukwila, WA 98169']}",+12062438382,(206) 243-8382,14932.234718055252
2ZqUJ7DrgfrGnKxoUWb0pw,boiling-point-edmonds-3,Boiling Point,https://s3-media3.fl.yelpcdn.com/bphoto/Q22HOShcIxjWEGtaWOIbxA/o.jpg,False,https://www.yelp.com/biz/boiling-point-edmonds-3?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,512,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",3.5,"{'latitude': 47.79943, 'longitude': -122.33161}",['delivery'],$$,"{'address1': '22001 Hwy 99', 'address2': 'Ste 100', 'address3': '', 'city': 'Edmonds', 'zip_code': '98026', 'country': 'US', 'state': 'WA', 'display_address': ['22001 Hwy 99', 'Ste 100', 'Edmonds, WA 98026']}",+14256737101,(425) 673-7101,20585.3261463087
njvyS8D09NfOhIDbEjNhEg,larrys-smokehouse-snohomish,Larry's Smokehouse,https://s3-media3.fl.yelpcdn.com/bphoto/7R7k4X65wOD78SfyEP_-zQ/o.jpg,False,https://www.yelp.com/biz/larrys-smokehouse-snohomish?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,173,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 47.839407, 'longitude': -122.124891}","['delivery', 'pickup']",$,"{'address1': '17416 State Route 9', 'address2': '', 'address3': 'A 106', 'city': 'Snohomish', 'zip_code': '98296', 'country': 'US', 'state': 'WA', 'display_address': ['17416 State Route 9', 'A 106', 'Snohomish, WA 98296']}",+14254837001,(425) 483-7001,29357.714610565094
ZUf-KiR1qw_H9OlJrSXNDQ,bol-pho-bistro-seattle,Bol Pho Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/0aJWkPpHBsvCh3Josrj2hw/o.jpg,False,https://www.yelp.com/biz/bol-pho-bistro-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,450,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 47.67508, 'longitude': -122.31789}","['delivery', 'pickup']",$$,"{'address1': '918 NE 64th St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['918 NE 64th St', 'Seattle, WA 98115']}",+12063974782,(206) 397-4782,6817.981533444767
AU1jRe3_1pBhDDBdcgxzYA,wingstop-poulsbo,Wingstop,https://s3-media3.fl.yelpcdn.com/bphoto/jh8b-NqBwe6gHncPp47qDw/o.jpg,False,https://www.yelp.com/biz/wingstop-poulsbo?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,28,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 47.755317, 'longitude': -122.660985}",[],,"{'address1': '21215 NW Olhava Way', 'address2': '', 'address3': None, 'city': 'Poulsbo', 'zip_code': '98370', 'country': 'US', 'state': 'WA', 'display_address': ['21215 NW Olhava Way', 'Poulsbo, WA 98370']}",+13609942020,(360) 994-2020,29323.712849861
-sl_e_rIegJQ9f_yJGvUlA,teriyaki-and-pho-bothell,Teriyaki & Pho,https://s3-media1.fl.yelpcdn.com/bphoto/qrhEDqlqIb0rNbV-TSp0vQ/o.jpg,False,https://www.yelp.com/biz/teriyaki-and-pho-bothell?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,163,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 47.779463807267, 'longitude': -122.220862917602}","['delivery', 'pickup']",$$,"{'address1': '24024 Bothell Everett Hwy', 'address2': 'Ste 600', 'address3': '', 'city': 'Bothell', 'zip_code': '98021', 'country': 'US', 'state': 'WA', 'display_address': ['24024 Bothell Everett Hwy', 'Ste 600', 'Bothell, WA 98021']}",+14254080045,(425) 408-0045,20099.122349365956
mgO6orn1CuBAfBGr3VNQJw,kigo-kitchen-seattle-2,Kigo Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/TJyCLjFvEybkdeNy278PAA/o.jpg,False,https://www.yelp.com/biz/kigo-kitchen-seattle-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,25,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 47.6045299, 'longitude': -122.33061}","['delivery', 'pickup']",$$,"{'address1': '701 5th Ave', 'address2': 'Ste 300', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['701 5th Ave', 'Ste 300', 'Seattle, WA 98104']}",+12068058884,(206) 805-8884,1090.2876093842638
R4HW9pVyyeT0n_lKDSPzbA,asian-spice-monroe,Asian Spice,https://s3-media1.fl.yelpcdn.com/bphoto/jYJRAk8qFMFYr4btEY108A/o.jpg,False,https://www.yelp.com/biz/asian-spice-monroe?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,86,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 47.864549, 'longitude': -122.008278}",[],$$,"{'address1': '14655 Fryelands Blvd SE', 'address2': '', 'address3': '', 'city': 'Monroe', 'zip_code': '98272', 'country': 'US', 'state': 'WA', 'display_address': ['14655 Fryelands Blvd SE', 'Monroe, WA 98272']}",+13608059292,(360) 805-9292,36780.19483779145
eXJ6trNhELoBATKTc8KEmA,yuzen-mercer-island,Yuzen,https://s3-media2.fl.yelpcdn.com/bphoto/oiXTSUa0ChOVqGmVzEyOYw/o.jpg,False,https://www.yelp.com/biz/yuzen-mercer-island?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,101,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 47.5419151, 'longitude': -122.2247099}","['delivery', 'pickup']",$$,"{'address1': '8451 SE 68th St', 'address2': 'Ste 104', 'address3': '', 'city': 'Mercer Island', 'zip_code': '98040', 'country': 'US', 'state': 'WA', 'display_address': ['8451 SE 68th St', 'Ste 104', 'Mercer Island, WA 98040']}",+12062753310,(206) 275-3310,11362.809995283314
uOSlp7ST7fscWImVjP7NZA,kami-teriyaki-restaurant-renton,Kami Teriyaki Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/FWtaYiCLrRCFrJvcEw6J3w/o.jpg,False,https://www.yelp.com/biz/kami-teriyaki-restaurant-renton?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,100,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.489472, 'longitude': -122.121064}",[],$$,"{'address1': '12636 164th Ave SE', 'address2': '', 'address3': '', 'city': 'Renton', 'zip_code': '98059', 'country': 'US', 'state': 'WA', 'display_address': ['12636 164th Ave SE', 'Renton, WA 98059']}",+14259171000,(425) 917-1000,20942.855430752006
wqhoIyFsg_2cMOtgPa7Nbg,solid-modern-teriyaki-mill-creek-2,SOLID Modern Teriyaki,https://s3-media4.fl.yelpcdn.com/bphoto/R5_Q9uS3rzTIEhKlI81PtA/o.jpg,False,https://www.yelp.com/biz/solid-modern-teriyaki-mill-creek-2?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,91,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 47.85629, 'longitude': -122.2207}",['delivery'],$$,"{'address1': '15603 Main St', 'address2': 'B104', 'address3': None, 'city': 'Mill Creek', 'zip_code': '98012', 'country': 'US', 'state': 'WA', 'display_address': ['15603 Main St', 'B104', 'Mill Creek, WA 98012']}",+14253795000,(425) 379-5000,28129.09856703782
zBc1a116pJsnDZzNBOORTA,happy-at-the-bay-renton,Happy At the Bay,https://s3-media1.fl.yelpcdn.com/bphoto/v4VABuMzE9xtogiY1-t8bA/o.jpg,False,https://www.yelp.com/biz/happy-at-the-bay-renton?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,117,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 47.44016918535946, 'longitude': -122.22273870848527}",['delivery'],$$,"{'address1': '18119 E Valley Hwy', 'address2': 'Ste 101', 'address3': '', 'city': 'Renton', 'zip_code': '98032', 'country': 'US', 'state': 'WA', 'display_address': ['18119 E Valley Hwy', 'Ste 101', 'Renton, WA 98032']}",+14252516667,(425) 251-6667,20972.16332714163
thfV7eb3P0WIgvw7lKcACA,azuma-sushi-seattle,Azuma Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/S1Vxh7PqZ2p7m5FEJNNw2w/o.jpg,False,https://www.yelp.com/biz/azuma-sushi-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,297,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 47.5620199, 'longitude': -122.38696}",['delivery'],$$,"{'address1': '4533 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4533 California Ave SW', 'Seattle, WA 98116']}",+12069371148,(206) 937-1148,7220.083169486893
mI3dUEtezqn2ym_OEcv8AQ,toshis-teriyaki-mercer-island,Toshi's Teriyaki,https://s3-media4.fl.yelpcdn.com/bphoto/RhpC-toJyuXmeTToNZlxsg/o.jpg,False,https://www.yelp.com/biz/toshis-teriyaki-mercer-island?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,50,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.5417709, 'longitude': -122.2250595}",['delivery'],$,"{'address1': '8425 SE 68th St', 'address2': '', 'address3': '', 'city': 'Mercer Island', 'zip_code': '98040', 'country': 'US', 'state': 'WA', 'display_address': ['8425 SE 68th St', 'Mercer Island, WA 98040']}",+12062320233,(206) 232-0233,11266.198184924087
Xzi6YK47FowWWn26o6iArA,lees-grill-n-bento-shoreline-shoreline,Lee's Grill 'n Bento - Shoreline,https://s3-media2.fl.yelpcdn.com/bphoto/79-5TGGCszk6fYKHv6QLqw/o.jpg,False,https://www.yelp.com/biz/lees-grill-n-bento-shoreline-shoreline?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,107,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 47.7753399616052, 'longitude': -122.309749983251}",['delivery'],$,"{'address1': '20030 Ballinger Way NE', 'address2': '', 'address3': None, 'city': 'Shoreline', 'zip_code': '98155', 'country': 'US', 'state': 'WA', 'display_address': ['20030 Ballinger Way NE', 'Shoreline, WA 98155']}",+12062571371,(206) 257-1371,17969.702246224853
8ikFTiDK-gHvjl2qroQJPw,kami-teriyaki-monroe,Kami Teriyaki,https://s3-media1.fl.yelpcdn.com/bphoto/q6k1tBo3DvR-7KokJo9P6A/o.jpg,False,https://www.yelp.com/biz/kami-teriyaki-monroe?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,32,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.0,"{'latitude': 47.8645477294922, 'longitude': -122.008277893066}",['delivery'],$,"{'address1': '14655 Fryelands Blvd SE', 'address2': None, 'address3': None, 'city': 'Monroe', 'zip_code': '98272', 'country': 'US', 'state': 'WA', 'display_address': ['14655 Fryelands Blvd SE', 'Monroe, WA 98272']}",+13608639870,(360) 863-9870,36780.33181123048
qVm6eo4BDSXSBTwUGXDl8w,yaks-teriyaki-seattle,Yak's Teriyaki,https://s3-media1.fl.yelpcdn.com/bphoto/bdpKM2hyjOlGQlb6bQG_Zg/o.jpg,False,https://www.yelp.com/biz/yaks-teriyaki-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,50,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 47.573512, 'longitude': -122.329552}",['delivery'],$,"{'address1': '3401 4th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['3401 4th Ave S', 'Seattle, WA 98134']}",+12063439505,(206) 343-9505,4528.687258435702
OXDXjl9bpjgxrtNtYmi7uw,motosurf-seattle,Motosurf,https://s3-media4.fl.yelpcdn.com/bphoto/dpvT0-J7dKTraF7PYYwC0g/o.jpg,False,https://www.yelp.com/biz/motosurf-seattle?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,30,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.0,"{'latitude': 47.656574729664285, 'longitude': -122.31269065729656}",[],$,"{'address1': '1400 NE Campus Pkwy', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['1400 NE Campus Pkwy', 'Seattle, WA 98105']}",,,4875.514347528917
Whiwsb1a6gWXasLhzoL1iw,crossroads-mall-food-court-bellevue,Crossroads Mall Food Court,https://s3-media4.fl.yelpcdn.com/bphoto/P4l7CQVWwHY5Wnu3-EFHnQ/o.jpg,False,https://www.yelp.com/biz/crossroads-mall-food-court-bellevue?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,97,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,"{'latitude': 47.618841, 'longitude': -122.130593}",[],$$,"{'address1': '15600 NE 8th St', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98008', 'country': 'US', 'state': 'WA', 'display_address': ['15600 NE 8th St', 'Bellevue, WA 98008']}",+14256441111,(425) 644-1111,14956.345045475397
r68Um_gpl9z_D-aKryGBQw,mandarin-buffet-and-grill-redmond,Mandarin Buffet & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/NWuj5lWBdrokuz2xw9nd2g/o.jpg,False,https://www.yelp.com/biz/mandarin-buffet-and-grill-redmond?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,442,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 47.632647964204615, 'longitude': -122.14131135949663}",['delivery'],$$,"{'address1': '14850 NE 24th St', 'address2': None, 'address3': '', 'city': 'Redmond', 'zip_code': '98052', 'country': 'US', 'state': 'WA', 'display_address': ['14850 NE 24th St', 'Redmond, WA 98052']}",+14258853888,(425) 885-3888,14288.821371713244
qhiQrHPgfhpfp6Q-HstVPg,i-love-teriyaki-bellevue,I Love Teriyaki,https://s3-media2.fl.yelpcdn.com/bphoto/NtL552yXI8wiNGn6QBk7oQ/o.jpg,False,https://www.yelp.com/biz/i-love-teriyaki-bellevue?adjust_creative=a5yMeDpWE9LL5HYs7UrXfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=a5yMeDpWE9LL5HYs7UrXfg,167,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 47.63049, 'longitude': -122.15449}","['delivery', 'pickup']",$$,"{'address1': '2255 140th Ave NE', 'address2': '', 'address3': '', 'city': 'Bellevue', 'zip_code': '98005', 'country': 'US', 'state': 'WA', 'display_address': ['2255 140th Ave NE', 'Bellevue, WA 98005']}",+14256492219,(425) 649-2219,13278.919227961916
